shana|hodesh|train_station_nm|station_status_nm|status_count
"2015"|"3"|"קיסריה פרדס חנה"|"הקדמה ביציאה"|"168"
"2015"|"3"|"קרית אריה"|"איחור"|"66"
"2015"|"3"|"קרית אריה"|"בזמן"|"10"
"2015"|"3"|"קרית אריה"|"הקדמה ביציאה"|"956"
"2015"|"3"|"קרית גת"|"איחור"|"36"
"2015"|"3"|"קרית גת"|"בזמן"|"1111"
"2015"|"3"|"קרית גת"|"הקדמה ביציאה"|"43"
"2015"|"3"|"קרית חיים"|"איחור"|"31"
"2015"|"3"|"קרית חיים"|"בזמן"|"1302"
"2015"|"3"|"קרית חיים"|"הקדמה ביציאה"|"533"
"2015"|"3"|"ראש העין צפון"|"איחור"|"15"
"2015"|"3"|"ראש העין צפון"|"בזמן"|"1629"
"2015"|"3"|"ראש העין צפון"|"הקדמה ביציאה"|"4"
"2015"|"3"|"ראשונים"|"איחור"|"13"
"2015"|"3"|"ראשונים"|"בזמן"|"665"
"2015"|"3"|"ראשונים"|"הקדמה ביציאה"|"1"
"2015"|"3"|"רחובות"|"איחור"|"28"
"2015"|"3"|"רחובות"|"בזמן"|"1419"
"2015"|"3"|"רחובות"|"הקדמה ביציאה"|"62"
"2015"|"3"|"רמלה"|"איחור"|"60"
"2015"|"3"|"רמלה"|"בזמן"|"605"
"2015"|"3"|"רמלה"|"הקדמה ביציאה"|"727"
"2015"|"3"|"רשל"צ משה דיין"|"איחור"|"21"
"2015"|"3"|"רשל"צ משה דיין"|"בזמן"|"1463"
"2015"|"3"|"רשל"צ משה דיין"|"הקדמה ביציאה"|"2"
"2015"|"3"|"שדרות"|"איחור"|"4"
"2015"|"3"|"שדרות"|"בזמן"|"946"
"2015"|"3"|"שדרות"|"הקדמה ביציאה"|"4"
"2015"|"3"|"תא אוניברסיטה"|"איחור"|"153"
"2015"|"3"|"תא אוניברסיטה"|"בזמן"|"6204"
"2015"|"3"|"תא אוניברסיטה"|"הקדמה ביציאה"|"337"
"2015"|"3"|"תל אביב ההגנה"|"איחור"|"187"
"2015"|"3"|"תל אביב ההגנה"|"בזמן"|"6737"
"2015"|"3"|"תל אביב ההגנה"|"הקדמה ביציאה"|"436"
"2015"|"3"|"תל אביב השלום"|"איחור"|"203"
"2015"|"3"|"תל אביב השלום"|"בזמן"|"6446"
"2015"|"3"|"תל אביב השלום"|"הקדמה ביציאה"|"409"
"2015"|"3"|"תל אביב מרכז"|"איחור"|"243"
"2015"|"3"|"תל אביב מרכז"|"בזמן"|"5837"
"2015"|"3"|"תל אביב מרכז"|"הקדמה ביציאה"|"977"
"2015"|"4"|"אשדוד עד הלום"|"איחור"|"19"
"2015"|"4"|"אשדוד עד הלום"|"בזמן"|"1587"
"2015"|"4"|"אשדוד עד הלום"|"הקדמה ביציאה"|"25"
"2015"|"4"|"אשקלון"|"איחור"|"23"
"2015"|"4"|"אשקלון"|"בזמן"|"1751"
"2015"|"4"|"אשקלון"|"הקדמה ביציאה"|"7"
"2015"|"4"|"באר יעקב"|"איחור"|"16"
"2015"|"4"|"באר יעקב"|"בזמן"|"1042"
"2015"|"4"|"באר יעקב"|"הקדמה ביציאה"|"21"
"2015"|"4"|"באר שבע מרכז"|"איחור"|"45"
"2015"|"4"|"באר שבע מרכז"|"בזמן"|"1078"
"2015"|"4"|"באר שבע מרכז"|"הקדמה ביציאה"|"1"
"2015"|"4"|"באר שבע צפון"|"איחור"|"66"
"2015"|"4"|"באר שבע צפון"|"בזמן"|"1080"
"2015"|"4"|"באר שבע צפון"|"הקדמה ביציאה"|"71"
"2015"|"4"|"בית יהושע"|"איחור"|"45"
"2015"|"4"|"בית יהושע"|"בזמן"|"1757"
"2015"|"4"|"בית יהושע"|"הקדמה ביציאה"|"41"
"2015"|"4"|"בית שמש"|"איחור"|"57"
"2015"|"4"|"בית שמש"|"בזמן"|"424"
"2015"|"4"|"בית שמש"|"הקדמה ביציאה"|"23"
"2015"|"4"|"בני ברק"|"איחור"|"23"
"2015"|"4"|"בני ברק"|"בזמן"|"1385"
"2015"|"4"|"בני ברק"|"הקדמה ביציאה"|"93"
"2015"|"4"|"בנימינה"|"איחור"|"118"
"2015"|"4"|"בנימינה"|"בזמן"|"1877"
"2015"|"4"|"בנימינה"|"הקדמה ביציאה"|"337"
"2015"|"4"|"בת גלים"|"איחור"|"113"
"2015"|"4"|"בת גלים"|"בזמן"|"2594"
"2015"|"4"|"בת גלים"|"הקדמה ביציאה"|"356"
"2015"|"4"|"בת ים יוספטל"|"איחור"|"16"
"2015"|"4"|"בת ים יוספטל"|"בזמן"|"917"
"2015"|"4"|"בת ים יוספטל"|"הקדמה ביציאה"|"56"
"2015"|"4"|"בת ים קוממיות"|"איחור"|"18"
"2015"|"4"|"בת ים קוממיות"|"בזמן"|"1064"
"2015"|"4"|"בת ים קוממיות"|"הקדמה ביציאה"|"7"
"2015"|"4"|"דימונה"|"איחור"|"8"
"2015"|"4"|"דימונה"|"בזמן"|"104"
"2015"|"4"|"דימונה"|"הקדמה ביציאה"|"1"
"2015"|"4"|"הוד השרון"|"איחור"|"28"
"2015"|"4"|"הוד השרון"|"בזמן"|"1028"
"2015"|"4"|"הרצליה"|"איחור"|"97"
"2015"|"4"|"הרצליה"|"בזמן"|"2233"
"2015"|"4"|"הרצליה"|"הקדמה ביציאה"|"82"
"2015"|"4"|"חדרה מערב"|"איחור"|"51"
"2015"|"4"|"חדרה מערב"|"בזמן"|"1089"
"2015"|"4"|"חדרה מערב"|"הקדמה ביציאה"|"107"
"2015"|"4"|"חולון וולפסון"|"איחור"|"17"
"2015"|"4"|"חולון וולפסון"|"בזמן"|"1135"
"2015"|"4"|"חולון וולפסון"|"הקדמה ביציאה"|"3"
"2015"|"4"|"חוף הכרמל"|"איחור"|"131"
"2015"|"4"|"חוף הכרמל"|"בזמן"|"2603"
"2015"|"4"|"חוף הכרמל"|"הקדמה ביציאה"|"374"
"2015"|"4"|"חוצות מפרץ"|"איחור"|"34"
"2015"|"4"|"חוצות מפרץ"|"בזמן"|"1001"
"2015"|"4"|"חוצות מפרץ"|"הקדמה ביציאה"|"145"
"2015"|"4"|"חיפה מרכז"|"איחור"|"132"
"2015"|"4"|"חיפה מרכז"|"בזמן"|"2768"
"2015"|"4"|"חיפה מרכז"|"הקדמה ביציאה"|"314"
"2015"|"4"|"יבנה מזרח"|"איחור"|"7"
"2015"|"4"|"יבנה מזרח"|"בזמן"|"295"
"2015"|"4"|"יבנה מזרח"|"הקדמה ביציאה"|"248"
"2015"|"4"|"יבנה מערב"|"איחור"|"14"
"2015"|"4"|"יבנה מערב"|"בזמן"|"918"
"2015"|"4"|"יבנה מערב"|"הקדמה ביציאה"|"14"
"2015"|"4"|"כפר חבד"|"איחור"|"15"
"2015"|"4"|"כפר חבד"|"בזמן"|"709"
"2015"|"4"|"כפר חבד"|"הקדמה ביציאה"|"5"
"2015"|"4"|"כפר סבא"|"איחור"|"34"
"2015"|"4"|"כפר סבא"|"בזמן"|"1464"
"2015"|"4"|"כפר סבא"|"הקדמה ביציאה"|"10"
"2015"|"4"|"לא ידוע קוד 6500"|"איחור"|"8"
"2015"|"4"|"לא ידוע קוד 6500"|"בזמן"|"154"
"2015"|"4"|"לא ידוע קוד 6500"|"הקדמה ביציאה"|"48"
"2015"|"4"|"לא ידוע קוד 6700"|"איחור"|"27"
"2015"|"4"|"לא ידוע קוד 6700"|"בזמן"|"337"
"2015"|"4"|"לא ידוע קוד 800"|"איחור"|"84"
"2015"|"4"|"לא ידוע קוד 800"|"בזמן"|"1672"
"2015"|"4"|"לא ידוע קוד 800"|"הקדמה ביציאה"|"798"
"2015"|"4"|"להבים רהט"|"איחור"|"38"
"2015"|"4"|"להבים רהט"|"בזמן"|"721"
"2015"|"4"|"להבים רהט"|"הקדמה ביציאה"|"68"
"2015"|"4"|"לוד"|"איחור"|"130"
"2015"|"4"|"לוד"|"בזמן"|"3434"
"2015"|"4"|"לוד"|"הקדמה ביציאה"|"107"
"2015"|"4"|"לוד גני אביב"|"איחור"|"16"
"2015"|"4"|"לוד גני אביב"|"בזמן"|"444"
"2015"|"4"|"לוד גני אביב"|"הקדמה ביציאה"|"322"
"2015"|"4"|"מודיעין מרכז"|"איחור"|"15"
"2015"|"4"|"מודיעין מרכז"|"בזמן"|"1371"
"2015"|"4"|"מרכזית מפרץ-חוף"|"איחור"|"75"
"2015"|"4"|"מרכזית מפרץ-חוף"|"בזמן"|"1673"
"2015"|"4"|"מרכזית מפרץ-חוף"|"הקדמה ביציאה"|"675"
"2015"|"4"|"נהרייה"|"איחור"|"53"
"2015"|"4"|"נהרייה"|"בזמן"|"1776"
"2015"|"4"|"נתב"ג"|"איחור"|"48"
"2015"|"4"|"נתב"ג"|"בזמן"|"1396"
"2015"|"4"|"נתב"ג"|"הקדמה ביציאה"|"227"
"2015"|"4"|"נתיבות"|"איחור"|"3"
"2015"|"4"|"נתיבות"|"בזמן"|"731"
"2015"|"4"|"נתניה"|"איחור"|"55"
"2015"|"4"|"נתניה"|"בזמן"|"1922"
"2015"|"4"|"נתניה"|"הקדמה ביציאה"|"87"
"2015"|"4"|"סגולה"|"איחור"|"22"
"2015"|"4"|"סגולה"|"בזמן"|"1542"
"2015"|"4"|"סגולה"|"הקדמה ביציאה"|"4"
"2015"|"4"|"עכו"|"איחור"|"65"
"2015"|"4"|"עכו"|"בזמן"|"1991"
"2015"|"4"|"עכו"|"הקדמה ביציאה"|"173"
"2015"|"4"|"עתלית"|"איחור"|"18"
"2015"|"4"|"עתלית"|"בזמן"|"523"
"2015"|"4"|"עתלית"|"הקדמה ביציאה"|"210"
"2015"|"4"|"פאתי מודיעין"|"איחור"|"15"
"2015"|"4"|"פאתי מודיעין"|"בזמן"|"1159"
"2015"|"4"|"פאתי מודיעין"|"הקדמה ביציאה"|"287"
"2015"|"4"|"צומת חולון"|"איחור"|"18"
"2015"|"4"|"צומת חולון"|"בזמן"|"1038"
"2015"|"4"|"צומת חולון"|"הקדמה ביציאה"|"53"
"2015"|"4"|"קיסריה פרדס חנה"|"איחור"|"47"
"2015"|"4"|"קיסריה פרדס חנה"|"בזמן"|"803"
"2015"|"4"|"קיסריה פרדס חנה"|"הקדמה ביציאה"|"139"
"2015"|"4"|"קרית אריה"|"איחור"|"67"
"2015"|"4"|"קרית אריה"|"בזמן"|"10"
"2015"|"4"|"קרית אריה"|"הקדמה ביציאה"|"872"
"2015"|"4"|"קרית גת"|"איחור"|"54"
"2015"|"4"|"קרית גת"|"בזמן"|"992"
"2015"|"4"|"קרית גת"|"הקדמה ביציאה"|"52"
"2015"|"4"|"קרית חיים"|"איחור"|"52"
"2015"|"4"|"קרית חיים"|"בזמן"|"1160"
"2015"|"4"|"קרית חיים"|"הקדמה ביציאה"|"432"
"2015"|"4"|"ראש העין צפון"|"איחור"|"28"
"2015"|"4"|"ראש העין צפון"|"בזמן"|"1501"
"2015"|"4"|"ראש העין צפון"|"הקדמה ביציאה"|"3"
"2015"|"4"|"ראשונים"|"איחור"|"9"
"2015"|"4"|"ראשונים"|"בזמן"|"664"
"2015"|"4"|"רחובות"|"איחור"|"20"
"2015"|"4"|"רחובות"|"בזמן"|"1202"
"2015"|"4"|"רחובות"|"הקדמה ביציאה"|"59"
"2015"|"4"|"רמלה"|"איחור"|"74"
"2015"|"4"|"רמלה"|"בזמן"|"541"
"2015"|"4"|"רמלה"|"הקדמה ביציאה"|"659"
"2015"|"4"|"רשל"צ משה דיין"|"איחור"|"23"
"2015"|"4"|"רשל"צ משה דיין"|"בזמן"|"1327"
"2015"|"4"|"רשל"צ משה דיין"|"הקדמה ביציאה"|"1"
"2015"|"4"|"שדרות"|"איחור"|"6"
"2015"|"4"|"שדרות"|"בזמן"|"893"
"2015"|"4"|"שדרות"|"הקדמה ביציאה"|"3"
"2015"|"4"|"תא אוניברסיטה"|"איחור"|"182"
"2015"|"4"|"תא אוניברסיטה"|"בזמן"|"5535"
"2015"|"4"|"תא אוניברסיטה"|"הקדמה ביציאה"|"319"
"2015"|"4"|"תל אביב ההגנה"|"איחור"|"227"
"2015"|"4"|"תל אביב ההגנה"|"בזמן"|"6084"
"2015"|"4"|"תל אביב ההגנה"|"הקדמה ביציאה"|"413"
"2015"|"4"|"תל אביב השלום"|"איחור"|"245"
"2015"|"4"|"תל אביב השלום"|"בזמן"|"5767"
"2015"|"4"|"תל אביב השלום"|"הקדמה ביציאה"|"400"
"2015"|"4"|"תל אביב מרכז"|"איחור"|"295"
"2015"|"4"|"תל אביב מרכז"|"בזמן"|"5107"
"2015"|"4"|"תל אביב מרכז"|"הקדמה ביציאה"|"915"
"2015"|"5"|"אשדוד עד הלום"|"איחור"|"63"
"2015"|"5"|"אשדוד עד הלום"|"בזמן"|"1633"
"2015"|"5"|"אשדוד עד הלום"|"הקדמה ביציאה"|"20"
"2015"|"5"|"אשקלון"|"איחור"|"57"
"2015"|"5"|"אשקלון"|"בזמן"|"1804"
"2015"|"5"|"אשקלון"|"הקדמה ביציאה"|"8"
"2015"|"5"|"באר יעקב"|"איחור"|"40"
"2015"|"5"|"באר יעקב"|"בזמן"|"1029"
"2015"|"5"|"באר יעקב"|"הקדמה ביציאה"|"21"
"2015"|"5"|"באר שבע מרכז"|"איחור"|"64"
"2015"|"5"|"באר שבע מרכז"|"בזמן"|"1059"
"2015"|"5"|"באר שבע צפון"|"איחור"|"89"
"2015"|"5"|"באר שבע צפון"|"בזמן"|"1114"
"2015"|"5"|"באר שבע צפון"|"הקדמה ביציאה"|"58"
"2015"|"5"|"בית יהושע"|"איחור"|"114"
"2015"|"5"|"בית יהושע"|"בזמן"|"1710"
"2015"|"5"|"בית יהושע"|"הקדמה ביציאה"|"45"
"2015"|"5"|"בית שמש"|"איחור"|"71"
"2015"|"5"|"בית שמש"|"בזמן"|"423"
"2015"|"5"|"בית שמש"|"הקדמה ביציאה"|"18"
"2015"|"5"|"בני ברק"|"איחור"|"46"
"2015"|"5"|"בני ברק"|"בזמן"|"1339"
"2015"|"5"|"בני ברק"|"הקדמה ביציאה"|"123"
"2015"|"5"|"בנימינה"|"איחור"|"169"
"2015"|"5"|"בנימינה"|"בזמן"|"1839"
"2015"|"5"|"בנימינה"|"הקדמה ביציאה"|"285"
"2015"|"5"|"בת גלים"|"איחור"|"186"
"2015"|"5"|"בת גלים"|"בזמן"|"2337"
"2015"|"5"|"בת גלים"|"הקדמה ביציאה"|"316"
"2015"|"5"|"בת ים יוספטל"|"איחור"|"38"
"2015"|"5"|"בת ים יוספטל"|"בזמן"|"946"
"2015"|"5"|"בת ים יוספטל"|"הקדמה ביציאה"|"55"
"2015"|"5"|"בת ים קוממיות"|"איחור"|"41"
"2015"|"5"|"בת ים קוממיות"|"בזמן"|"1079"
"2015"|"5"|"בת ים קוממיות"|"הקדמה ביציאה"|"2"
"2015"|"5"|"דימונה"|"איחור"|"2"
"2015"|"5"|"דימונה"|"בזמן"|"119"
"2015"|"5"|"הוד השרון"|"איחור"|"37"
"2015"|"5"|"הוד השרון"|"בזמן"|"1058"
"2015"|"5"|"הרצליה"|"איחור"|"167"
"2015"|"5"|"הרצליה"|"בזמן"|"2235"
"2015"|"5"|"הרצליה"|"הקדמה ביציאה"|"94"
"2015"|"5"|"חדרה מערב"|"איחור"|"94"
"2015"|"5"|"חדרה מערב"|"בזמן"|"1106"
"2015"|"5"|"חדרה מערב"|"הקדמה ביציאה"|"107"
"2015"|"5"|"חולון וולפסון"|"איחור"|"34"
"2015"|"5"|"חולון וולפסון"|"בזמן"|"1133"
"2015"|"5"|"חולון וולפסון"|"הקדמה ביציאה"|"5"
"2015"|"5"|"חוף הכרמל"|"איחור"|"211"
"2015"|"5"|"חוף הכרמל"|"בזמן"|"2437"
"2015"|"5"|"חוף הכרמל"|"הקדמה ביציאה"|"345"
"2015"|"5"|"חוצות מפרץ"|"איחור"|"52"
"2015"|"5"|"חוצות מפרץ"|"בזמן"|"891"
"2015"|"5"|"חוצות מפרץ"|"הקדמה ביציאה"|"138"
"2015"|"5"|"חיפה מרכז"|"איחור"|"194"
"2015"|"5"|"חיפה מרכז"|"בזמן"|"2487"
"2015"|"5"|"חיפה מרכז"|"הקדמה ביציאה"|"281"
"2015"|"5"|"יבנה מזרח"|"איחור"|"28"
"2015"|"5"|"יבנה מזרח"|"בזמן"|"333"
"2015"|"5"|"יבנה מזרח"|"הקדמה ביציאה"|"280"
"2015"|"5"|"יבנה מערב"|"איחור"|"28"
"2015"|"5"|"יבנה מערב"|"בזמן"|"907"
"2015"|"5"|"יבנה מערב"|"הקדמה ביציאה"|"15"
"2015"|"5"|"כפר חבד"|"איחור"|"30"
"2015"|"5"|"כפר חבד"|"בזמן"|"689"
"2015"|"5"|"כפר חבד"|"הקדמה ביציאה"|"4"
"2015"|"5"|"כפר סבא"|"איחור"|"43"
"2015"|"5"|"כפר סבא"|"בזמן"|"1470"
"2015"|"5"|"כפר סבא"|"הקדמה ביציאה"|"7"
"2015"|"5"|"לא ידוע קוד 6500"|"איחור"|"8"
"2015"|"5"|"לא ידוע קוד 6500"|"בזמן"|"155"
"2015"|"5"|"לא ידוע קוד 6500"|"הקדמה ביציאה"|"45"
"2015"|"5"|"לא ידוע קוד 6700"|"איחור"|"19"
"2015"|"5"|"לא ידוע קוד 6700"|"בזמן"|"345"
"2015"|"5"|"לא ידוע קוד 800"|"איחור"|"128"
"2015"|"5"|"לא ידוע קוד 800"|"בזמן"|"1452"
"2015"|"5"|"לא ידוע קוד 800"|"הקדמה ביציאה"|"719"
"2015"|"5"|"להבים רהט"|"איחור"|"60"
"2015"|"5"|"להבים רהט"|"בזמן"|"750"
"2015"|"5"|"להבים רהט"|"הקדמה ביציאה"|"55"
"2015"|"5"|"לוד"|"איחור"|"217"
"2015"|"5"|"לוד"|"בזמן"|"3357"
"2015"|"5"|"לוד"|"הקדמה ביציאה"|"113"
"2015"|"5"|"לוד גני אביב"|"איחור"|"48"
"2015"|"5"|"לוד גני אביב"|"בזמן"|"439"
"2015"|"5"|"לוד גני אביב"|"הקדמה ביציאה"|"287"
"2015"|"5"|"מודיעין מרכז"|"איחור"|"41"
"2015"|"5"|"מודיעין מרכז"|"בזמן"|"1374"
"2015"|"5"|"מרכזית מפרץ-חוף"|"איחור"|"99"
"2015"|"5"|"מרכזית מפרץ-חוף"|"בזמן"|"1448"
"2015"|"5"|"מרכזית מפרץ-חוף"|"הקדמה ביציאה"|"555"
"2015"|"5"|"נהרייה"|"איחור"|"100"
"2015"|"5"|"נהרייה"|"בזמן"|"1556"
"2015"|"5"|"נהרייה"|"הקדמה ביציאה"|"1"
"2015"|"5"|"נתב"ג"|"איחור"|"66"
"2015"|"5"|"נתב"ג"|"בזמן"|"1460"
"2015"|"5"|"נתב"ג"|"הקדמה ביציאה"|"215"
"2015"|"5"|"נתיבות"|"איחור"|"25"
"2015"|"5"|"נתיבות"|"בזמן"|"713"
"2015"|"5"|"נתניה"|"איחור"|"122"
"2015"|"5"|"נתניה"|"בזמן"|"1881"
"2015"|"5"|"נתניה"|"הקדמה ביציאה"|"88"
"2015"|"5"|"סגולה"|"איחור"|"41"
"2015"|"5"|"סגולה"|"בזמן"|"1533"
"2015"|"5"|"סגולה"|"הקדמה ביציאה"|"5"
"2015"|"5"|"עכו"|"איחור"|"115"
"2015"|"5"|"עכו"|"בזמן"|"1713"
"2015"|"5"|"עכו"|"הקדמה ביציאה"|"154"
"2015"|"5"|"עתלית"|"איחור"|"32"
"2015"|"5"|"עתלית"|"בזמן"|"481"
"2015"|"5"|"עתלית"|"הקדמה ביציאה"|"219"
"2015"|"5"|"פאתי מודיעין"|"איחור"|"40"
"2015"|"5"|"פאתי מודיעין"|"בזמן"|"1153"
"2015"|"5"|"פאתי מודיעין"|"הקדמה ביציאה"|"290"
"2015"|"5"|"צומת חולון"|"איחור"|"33"
"2015"|"5"|"צומת חולון"|"בזמן"|"1092"
"2015"|"5"|"צומת חולון"|"הקדמה ביציאה"|"50"
"2015"|"5"|"קיסריה פרדס חנה"|"איחור"|"69"
"2015"|"5"|"קיסריה פרדס חנה"|"בזמן"|"784"
"2015"|"5"|"קיסריה פרדס חנה"|"הקדמה ביציאה"|"152"
"2015"|"5"|"קרית אריה"|"איחור"|"101"
"2015"|"5"|"קרית אריה"|"בזמן"|"17"
"2015"|"5"|"קרית אריה"|"הקדמה ביציאה"|"872"
"2015"|"5"|"קרית גת"|"איחור"|"82"
"2015"|"5"|"קרית גת"|"בזמן"|"1007"
"2015"|"5"|"קרית גת"|"הקדמה ביציאה"|"40"
"2015"|"5"|"קרית חיים"|"איחור"|"85"
"2015"|"5"|"קרית חיים"|"בזמן"|"955"
"2015"|"5"|"קרית חיים"|"הקדמה ביציאה"|"403"
"2015"|"5"|"ראש העין צפון"|"איחור"|"42"
"2015"|"5"|"ראש העין צפון"|"בזמן"|"1482"
"2015"|"5"|"ראש העין צפון"|"הקדמה ביציאה"|"2"
"2015"|"5"|"ראשונים"|"איחור"|"20"
"2015"|"5"|"ראשונים"|"בזמן"|"619"
"2015"|"5"|"ראשונים"|"הקדמה ביציאה"|"1"
"2015"|"5"|"רחובות"|"איחור"|"61"
"2015"|"5"|"רחובות"|"בזמן"|"1349"
"2015"|"5"|"רחובות"|"הקדמה ביציאה"|"9"
"2015"|"5"|"רמלה"|"איחור"|"101"
"2015"|"5"|"רמלה"|"בזמן"|"554"
"2015"|"5"|"רמלה"|"הקדמה ביציאה"|"606"
"2015"|"5"|"רשל"צ משה דיין"|"איחור"|"51"
"2015"|"5"|"רשל"צ משה דיין"|"בזמן"|"1338"
"2015"|"5"|"רשל"צ משה דיין"|"הקדמה ביציאה"|"8"
"2015"|"5"|"שדרות"|"איחור"|"26"
"2015"|"5"|"שדרות"|"בזמן"|"882"
"2015"|"5"|"שדרות"|"הקדמה ביציאה"|"4"
"2015"|"5"|"תא אוניברסיטה"|"איחור"|"325"
"2015"|"5"|"תא אוניברסיטה"|"בזמן"|"5385"
"2015"|"5"|"תא אוניברסיטה"|"הקדמה ביציאה"|"284"
"2015"|"5"|"תל אביב ההגנה"|"איחור"|"357"
"2015"|"5"|"תל אביב ההגנה"|"בזמן"|"6004"
"2015"|"5"|"תל אביב ההגנה"|"הקדמה ביציאה"|"407"
"2015"|"5"|"תל אביב השלום"|"איחור"|"388"
"2015"|"5"|"תל אביב השלום"|"בזמן"|"5708"
"2015"|"5"|"תל אביב השלום"|"הקדמה ביציאה"|"378"
"2015"|"5"|"תל אביב מרכז"|"איחור"|"447"
"2015"|"5"|"תל אביב מרכז"|"בזמן"|"5041"
"2015"|"5"|"תל אביב מרכז"|"הקדמה ביציאה"|"966"
"2015"|"6"|"אשדוד עד הלום"|"איחור"|"36"
"2015"|"6"|"אשדוד עד הלום"|"בזמן"|"1563"
"2015"|"6"|"אשדוד עד הלום"|"הקדמה ביציאה"|"4"
"2015"|"6"|"אשקלון"|"איחור"|"45"
"2015"|"6"|"אשקלון"|"בזמן"|"1797"
"2015"|"6"|"אשקלון"|"הקדמה ביציאה"|"25"
"2015"|"6"|"באר יעקב"|"איחור"|"16"
"2015"|"6"|"באר יעקב"|"בזמן"|"1092"
"2015"|"6"|"באר יעקב"|"הקדמה ביציאה"|"14"
"2015"|"6"|"באר שבע מרכז"|"איחור"|"62"
"2015"|"6"|"באר שבע מרכז"|"בזמן"|"1078"
"2015"|"6"|"באר שבע צפון"|"איחור"|"74"
"2015"|"6"|"באר שבע צפון"|"בזמן"|"1161"
"2015"|"6"|"באר שבע צפון"|"הקדמה ביציאה"|"8"
"2015"|"6"|"בית יהושע"|"איחור"|"59"
"2015"|"6"|"בית יהושע"|"בזמן"|"1826"
"2015"|"6"|"בית יהושע"|"הקדמה ביציאה"|"12"
"2015"|"6"|"בית שמש"|"איחור"|"40"
"2015"|"6"|"בית שמש"|"בזמן"|"451"
"2015"|"6"|"בית שמש"|"הקדמה ביציאה"|"13"
"2015"|"6"|"בני ברק"|"איחור"|"45"
"2015"|"6"|"בני ברק"|"בזמן"|"1120"
"2015"|"6"|"בני ברק"|"הקדמה ביציאה"|"118"
"2015"|"6"|"בנימינה"|"איחור"|"148"
"2015"|"6"|"בנימינה"|"בזמן"|"2222"
"2015"|"6"|"בנימינה"|"הקדמה ביציאה"|"63"
"2015"|"6"|"בת גלים"|"איחור"|"132"
"2015"|"6"|"בת גלים"|"בזמן"|"1814"
"2015"|"6"|"בת גלים"|"הקדמה ביציאה"|"88"
"2015"|"6"|"בת ים יוספטל"|"איחור"|"32"
"2015"|"6"|"בת ים יוספטל"|"בזמן"|"625"
"2015"|"6"|"בת ים יוספטל"|"הקדמה ביציאה"|"76"
"2015"|"6"|"בת ים קוממיות"|"איחור"|"30"
"2015"|"6"|"בת ים קוממיות"|"בזמן"|"766"
"2015"|"6"|"דימונה"|"איחור"|"9"
"2015"|"6"|"דימונה"|"בזמן"|"111"
"2015"|"6"|"דימונה"|"הקדמה ביציאה"|"1"
"2015"|"6"|"הוד השרון"|"איחור"|"31"
"2015"|"6"|"הוד השרון"|"בזמן"|"965"
"2015"|"6"|"הרצליה"|"איחור"|"93"
"2015"|"6"|"הרצליה"|"בזמן"|"2377"
"2015"|"6"|"הרצליה"|"הקדמה ביציאה"|"12"
"2015"|"6"|"חדרה מערב"|"איחור"|"84"
"2015"|"6"|"חדרה מערב"|"בזמן"|"1213"
"2015"|"6"|"חדרה מערב"|"הקדמה ביציאה"|"5"
"2015"|"6"|"חולון וולפסון"|"איחור"|"27"
